Host Name,OS,OS - EOL RATING,LOCATION,REGION,System Classification,Applications / Business Processes / functions ,"VBP, DR, or SLA",Brand,Model,Type / Product #,Serial Number,MODEL - EOL RATING,MODEL,Location Address,Location,
ASPDFWDCTG010,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD  Windows TMG  /SharePoint Extranet – FCP,SILVER,HP,Proliant DL380 G7,633405-001,2M214103WZ,MAINSTREAM,DL380 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPDFWDCDT011,W2008 R2,SUNSET,US - BLD,AUS,Production,AST SCCM Prod Server,SILVER,HP,Proliant DL380 G7,Unknown,2M214301HP,MAINSTREAM,DL380 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
USDADASDWPW01,W2008 R2,SUNSET,US - BLD,AUS,Production,AST Active batch server,SILVER,HP,Proliant DL380 G7,Unknown,2M213500L0,MAINSTREAM,DL380 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPMFHDRDB030,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD DB server,SILVER,HP,Proliant DL380 G7,Unknown,2M214901G3,MAINSTREAM,DL380 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPMFHDRWB030,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD Web server,SILVER,HP,Proliant DL380 G7,Unknown,2M21470073,MAINSTREAM,DL380 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC 7F
ASPDFWDCAP090,W2008 R2,SUNSET,US - BLD,AUS,Production,AST Prod Global Submit Server,SILVER,HP,Proliant DL380 G7,Unknown,2M222501GG,MAINSTREAM,DL380 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPDFWDCAP020,W2008 R2,SUNSET,US - BLD,AUS,Production,AST Sales Analytics Qlikview Prod Server,SILVER,HP,Proliant DL580 G7,Unknown,MXQ1370DZR,MAINSTREAM,DL580 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPDFWDCAP030,W2008 R2,SUNSET,US - BLD,AUS,Production,AST Sales Analytics Qlikview Dashboard Prod Server,SILVER,HP,Proliant DL580 G7,Unknown,MXQ2120CSH,MAINSTREAM,DL580 G7,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC 7F
ASPWBUDCEX24,W2008 R2,SUNSET,US - BLD,AUS,Prod,Exchange,Silver,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,N/A,US - BLD,IBM__DC A_ 4F
ASPWBUDCEX25,W2008 R2,SUNSET,US - BLD,AUS,Prod,Exchange,Silver,Virtual,N/A,N/A,N/A,MAINSTREAM,VIRTUAL,N/A,US - BLD,IBM__DC A_ 4F
USDADASTFDVW01,W2008 R2,SUNSET,US - BLD,AUS,DEV,AST Microsoft Team Foundation,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCDC030,W2008 R2,SUNSET,US - BLD,AUS,Production,Domain controller,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCDC040,W2008 R2,SUNSET,US - BLD,AUS,Production,Domain controller,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
USBDQVX000ASLAA,W2008 R2,SUNSET,US - BLD,AUS,Production,Vcenter Server,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
USBDQVX020ASLAA,W2008 R2,SUNSET,US - BLD,AUS,Production,VcenterSQL server,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPWBUDCEX021,W2008 R2,SUNSET,US - BLD,AUS,Production,Exch CAS/HUB 1 Boulder,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPWBUDCEX022,W2008 R2,SUNSET,US - BLD,AUS,Production,Exch CAS/HUB 2 Boulder,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
USBDQAV050ASL8A,W2008 R2,SUNSET,US - BLD,AUS,Production,"SEPM Server, Symantec Endpoint Protection",IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
USBDQAD010ASLAA,W2008 R2,SUNSET,US - BLD,AUS,Production,vStorage (TSM Proxy server),IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
USBDQAD020ASLAA,W2008 R2,SUNSET,US - BLD,AUS,Production,vStorage (TSM Proxy server),IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM010,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm- AST65PROD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPWBUDCTM020,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm- AST65PROD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM030,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm- AST65PROD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM040,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm- AST65PROD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPWBUDCTM050,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm- AST65PROD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPWBUDCTM060,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm- AST65PROD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM070,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm- AST65PROD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM110,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm- AST65PROD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPWBUDCTM140,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm- AST65PROD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM150,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm- AST65PROD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM160,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm- AST65PROD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPWBUDCTM170,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm- AST65PROD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPWBUDCWB030,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM130,W2008 R2,SUNSET,US - BLD,AUS,Production,Citrix servers,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
ASPWBUDCDB010,W2008 R2,SUNSET,US - BLD,AUS,Production,Citrix servers,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPMFHDRAP190,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD SFA ID Management /PingOne,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPDFWDCAP190,W2008 R2,SUNSET,US - BLD,AUS,Production,SFA ID Mgmt -PingOne,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
USDADASEZPVW01,W2008 R2,SUNSET,US - BLD,AUS,Production,AST EZLobby Prod Application Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPDFWDCAP050,W2008 R2,SUNSET,US - BLD,AUS,Production,AST Casewise Production Virtual Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
ASPWBUDCTM180,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX Server in Farm- AST65PROD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
ASPWBUDCTM190,W2008 R2,SUNSET,US - BLD,AUS,Production,Production Astellas XenApp 6.5 - app hosting (BOU),BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPWBUDCTM200,W2008 R2,SUNSET,US - BLD,AUS,Production,Production Astellas XenApp 6.5 - app hosting (BOU),BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
ASPWBUDCTM210,W2008 R2,SUNSET,US - BLD,AUS,Production,Production Astellas XenApp 6.5 - app hosting (BOU),BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
ASPWBUDCWB040,W2008 R2,SUNSET,US - BLD,AUS,Production,CITRIX servers / IBM 6.5 Web Interface server,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCDH010,W2008 R2,SUNSET,US - BLD,AUS,Production,AST DHCP,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP010,W2008 R2,SUNSET,US - BLD,AUS,Production,Quest Reporter Prod App Server,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCDB020,W2008 R2,SUNSET,US - BLD,AUS,Production,Quest Reporter Prod DB Server,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
USDADASAPPVW02,W2008 R2,SUNSET,US - BLD,AUS,Production,AST Excel Report Generation Prod App Virtual Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
ASPDFWDCVS020,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD  Excel Report Generation / iAlert,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPDFWDCAP080,W2008 R2,SUNSET,US - BLD,AUS,Production,AST Instantis Prod App Virtual Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
USDADASFFPVW01,W2008 R2,SUNSET,US - BLD,AUS,Production,AST ForeFront Prod App Virtual Server,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPDFWDCAP210,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD  DevTrack,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCCA010,W2008 R2,SUNSET,US - BLD,AUS,Production,NDES,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPDFWDCAP150,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD ADMS,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPDFWDCAP100,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD  InputAccel  e-input ,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPDFWDCAP110,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD  InputAccel  e-input ,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPDFWDCAP120,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD  InputAccel  e-input  Scan,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
USDADASSPQVW01,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD Sharepoint Streaming media,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
ASPDFWDCAP170,W2008 R2,SUNSET,US - BLD,AUS,FUTURE PROD,Windows Quest Password Manager,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
ASPDFWDCTM170,W2008 R2,SUNSET,US - BLD,AUS,FUTURE PROD,Windows Quest Password Manager,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCEX023,W2008 R2,SUNSET,US - BLD,AUS,Production,Exchange CAS/HTS server,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPDFWDCAP160,W2008 R2,SUNSET,US - BLD,AUS,FUTURE PROD,Windows Quest Password Manager,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
USBDQBH000ASLWA,W2008 R2,SUNSET,US - BLD,AUS,Production,Boulder BCAAA Server # 1,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
USBDQVX010ASLAA,W2008 R2,SUNSET,US - BLD,AUS,Production,VUM,IBM,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCVS020,W2008 R2,SUNSET,US - BLD,AUS,Production,GroupWare,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCVS030,W2008 R2,SUNSET,US - BLD,AUS,Production,GroupWare,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
GLPWBUDCWB010,W2008 R2,SUNSET,US - BLD,AUS,Production,MAGIC-US PRODUCTION / VALIDATION ,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC 7F
ASPWBUDCAP310,W2008 R2,SUNSET,US - BLD,AUS,Production,,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,Boulder DC / BLDG 9 / Floor 1,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP320,W2008 R2,SUNSET,US - BLD,AUS,Production,,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,Boulder DC / BLDG 9 / Floor 1,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP330,W2008 R2,SUNSET,US - BLD,AUS,Production,,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,Boulder DC / BLDG 9 / Floor 1,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP270,W2008 R2,SUNSET,US - BLD,AUS,Production,eCTDXpress ,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP280,W2008 R2,SUNSET,US - BLD,AUS,Production,eCTDXpress ,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP290,W2008 R2,SUNSET,US - BLD,AUS,Production,eCTDXpress ,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP300,W2008 R2,SUNSET,US - BLD,AUS,Production,eCTDXpress ,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM400,W2008 R2,SUNSET,US - BLD,AUS,Production,Citrix,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM410,W2008 R2,SUNSET,US - BLD,AUS,Production,Citrix,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM420,W2008 R2,SUNSET,US - BLD,AUS,Production,Citrix,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,B_ B1
ASPWBUDCTM430,W2008 R2,SUNSET,US - BLD,AUS,Production,Citrix,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCTM440,W2008 R2,SUNSET,US - BLD,AUS,Production,Citrix,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,IBM Boulder,IBM__DC A_ 4F
ASPWBUDCAP190,W2008 R2,SUNSET,US - BLD,AUS,Production,AST Trackwise ,Silver,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Boulder,IBM__DC A_ 4F
USBDQBU010ASLWA,W2008 R2,SUNSET,US - BLD,AUS,Prod,Bluecoat Agent server,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Boulder,IBM__DC 7F
ASPWBUDCMN010,W2008 R2,SUNSET,US - BLD,AUS,Production,Symantec Management Server ,Bronze,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Boulder,IBM__DC 7F
ASPWBUDCEX011,W2008 R2,SUNSET,US - BLD,AUS,Production,Exch Mailbox server 1 Boulder,IBM,IBM,x240,7863-10x,10B6AFB,SUNSET,X240 Compute Node,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
ASPWBUDCEX012,W2008 R2,SUNSET,US - BLD,AUS,Production,Exch Mailbox server 2 Boulder,IBM,IBM,x240,7863-10x,10B6ADB,SUNSET,X240 Compute Node,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
ASPWBUDCEX013,W2008 R2,SUNSET,US - BLD,AUS,Production,Exch Mailbox server 3 Boulder,IBM,IBM,x240,7863-10x,10B6B0B,SUNSET,X240 Compute Node,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
USBDQPC000ASLAA,W2008 R2,SUNSET,US - BLD,AUS,Production,SSPC storage,IBM,IBM,x3550,2805-MC4,7511946,EXIT,X3550 M2,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
ASPWBUDCAG010,W2008 R2,SUNSET,US - BLD,AUS,DEV,IBM Citrix NetScaler VPX,BRONZE,IBM,x3550 M3,7944-AC1,KQ8L00B,SUNSET,X3550 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPWBUDCFTP010,W2008 R2,SUNSET,US - BLD,AUS,Production,FTP Sever transfer.astellas.us,BRONZE,IBM,x3550 M3,7944-AC1,KQ0CB82,SUNSET,X3550 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPWBUDCEX031,W2008 R2,SUNSET,US - BLD,AUS,Production,Exchange Edge Server,IBM,IBM,x3550 M3,7944-AC1,KQ0CB72,SUNSET,X3550 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPWBUDCEX032,W2008 R2,SUNSET,US - BLD,AUS,Production,Exchange Edge Server,IBM,IBM,x3550 M3,7944-AC1,KQ15TN0,SUNSET,X3550 M3,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC 7F
ASPDFWDCSP020,W2008 R2,SUNSET,US - BLD,AUS,Production,PROD Intranet Index\App,SILVER,IBM,x3550,7914 M4,KQ4WP6Y,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC 7F
ASPDFWDCSP030,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD SharePoint Intranet ,SILVER,IBM,x3550,7914 M4,KQ0NR84,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPDFWDCSP040,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD SharePoint Intranet,SILVER,IBM,x3550,7914 M4,KQ0NR86,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPDFWDCSP050,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD SharePoint Extranet,SILVER,IBM,x3550,7914 M4,KQ0NR90,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
ASPDFWDCSP060,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD SharePoint Extranet,SILVER,IBM,x3550,7914 M4,KQ2LC07,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
ASPDFWDCSP070,W2008 R2,SUNSET,US - BLD,AUS,Production,AST PROD SharePoint Extranet,SILVER,IBM,x3550,7914 M4,KQ2LD56,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
USBDQTG000ASL8A,W2008 R2,SUNSET,US - BLD,AUS,Production,ITM Monitoring Software Asset Scanning Patch Mgmt & Health Checking SRM Performance & Capacity-Boulder RTEMS#1,IBM,IBM,x3550 M4,7914-AC1,KQ9H391,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
USBDQTG010ASL8A,W2008 R2,SUNSET,US - BLD,AUS,Production,ITM Monitoring Software Asset Scanning Patch Mgmt & Health Checking SRM Performance & Capacity-Boulder RTEMS#2,IBM,IBM,x3550 M4,7914-AC1,KQ9H393,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
ASPWBUDCWBQ10,W2008 R2,SUNSET,US - BLD,AUS,Production,PROD QlikView DMZ Web Server (#1),BRONZE,IBM,x3550 M4,7914-A2U,KQ1WY8D,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
ASPWBUDCWBQ20,W2008 R2,SUNSET,US - BLD,AUS,Production,PROD QlikView DMZ Web Server (#2),BRONZE,IBM,x3550 M4,7914-A2U,KQ8LA0Y,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
ASPDFWDCAP010,W2008 R2,SUNSET,US - BLD,AUS,Production,AST TeamConnect Prod Server,SILVER,IBM,x3550 M4,7914,KQ1VC7P,MAINSTREAM,X3550 M4,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,B_ B1
GLPWBUDCAP010,W2008 R2,SUNSET,US - BLD,AUS,Production,MAGIC-US PRODUCTION Content,,IBM,IBM 3650,7915,E2B6814,EXIT,X3650,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
GLPWBUDCDB010,W2008 R2,SUNSET,US - BLD,AUS,Production,DOCUBRIDGE-US PRODUCTION,,IBM,IBM 3650,7915,E2B3192,EXIT,X3650,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
GLQWBUDCAP010,W2008 R2,SUNSET,US - BLD,AUS,QA,DOCUBRIDGE-US  Qualification,,IBM,IBM 3650,7915,E2B6813,EXIT,X3650,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPWBUDCRDB020,W2008 R2,SUNSET,US - BLD,AUS,Production,AST Intranet SQL Cluster,BRONZE,IBM,x3650,7915-AC1,KQ1ZY0R,EXIT,X3650,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPWBUDCRDB010,W2008 R2,SUNSET,US - BLD,AUS,Production,AST Intranet SQL Cluster,BRONZE,IBM,x3650,7915-AC1,KQ1ZY0K,EXIT,X3650,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
ASPWBUDCWB010,W2008 R2,SUNSET,US - BLD,AUS,Production,AST Internet Infrastructure DMZ Prod App Server,BRONZE,IBM,x3650 M4,7915-62U,KQ0FR6Y,EXIT,X3650,"Bldg. 9, 1st floor.6300 Diagonal Hwy, Boulder, CO 80301",IBM Boulder,IBM__DC A_ 4F
